1486600885656449024 2022-01-27 15:24:05 +0800 <ChannelNewsAsia> Germany reports new daily record for COVID-19 infections  https://t.co/X6uOE9Xso4  https://t.co/siDT2kwEla 
1486600242396991488 2022-01-27 15:21:32 +0800 <straits_times> Longer work hours may be unavoidable for business continuity amid Covid-19: Employers  https://t.co/6AFqmPEBW3 
1486585400424480768 2022-01-27 14:22:33 +0800 <straits_times> Death of woman, 39, due to heart disease, not Covid-19 jab: S'pore heart centres  https://t.co/MWds8aS3Ib 
1486580999106351105 2022-01-27 14:05:04 +0800 <ChannelNewsAsia> No exit from zero-COVID: China struggles to find policy off-ramp  https://t.co/aEjQDquxcw  https://t.co/EYA8UBzN6I 
1486579681042345987 2022-01-27 13:59:49 +0800 <LinaBatarags> For anyone wondering what it's like to fly into SG right now:  How Singapore's COVID border strategy has evolved, as told by 2 flights 363 days apart  https://t.co/EcyVgCFphU 
1486564942731907072 2022-01-27 13:01:16 +0800 <MothershipSG> People in England no need to wear face masks as Covid-19 restrictions lifted  https://t.co/bNGyJ7nGI3  https://t.co/tKeVeLJWEM 
1486560226635616257 2022-01-27 12:42:31 +0800 <asiaonecom> 39-year-old's death due to heart failure 'not direct cause' of Covid-19 vaccination: National Heart Centre  https://t.co/7fxbqKKlqL  https://t.co/XkU7mLPnBp 
1486555613572198400 2022-01-27 12:24:11 +0800 <chenlin_sg> #Expats head for the exit as 'easy' #Singapore's COVID controls bite  https://t.co/SJ0JoObDOH @RDchatters Expats,Singapore
1486555200152166403 2022-01-27 12:22:33 +0800 <straits_times> 39-year-old woman's death was due to heart disease, not Covid-19 vaccination: National Heart Centre  https://t.co/0aStxZupvf 
1486538677463359494 2022-01-27 11:16:53 +0800 <dwallbank> Listening to HK's Sophia Chan talking with our @EngleTV, it's striking how so much of Hong Kong's conversation right now is the debate Singapore had in like July to August last year.   SG decided the Covid Zero path just couldn't keep going. Still strict, but they've adjusted. 
1486538471271321600 2022-01-27 11:16:04 +0800 <TODAYonline> Expats head for the exit as 'easy' Singapore's Covid controls bite  https://t.co/lK6HPw6whG  https://t.co/K7fCG9r4mL 
1486532842641235970 2022-01-27 10:53:42 +0800 <julianhosp> Why do you think China is holding on to its zero Covid policy? 
1486529167785021441 2022-01-27 10:39:06 +0800 <mgerrydoyle> so... the hamster cull... besides not being supported by evidence in general that people can get covid from their pets... also was not supported by specific evidence that a hamster caused an outbreak in hk 
1486524633234956295 2022-01-27 10:21:05 +0800 <asiaonecom> Beijing city's Covid-19 infections rise ahead of Winter Olympics  https://t.co/WjmkPubKGI  https://t.co/Rnx1ykaJay 
1486520853843959813 2022-01-27 10:06:04 +0800 <ChannelNewsAsia> China reports 63 new COVID-19 cases on Jan 26  https://t.co/pbRmnSpSeH  https://t.co/Fg4Sxlhctk 
1486520220210503686 2022-01-27 10:03:33 +0800 <TODAYonline> Singapore shrinks as Covid takes shine off expatriate life  https://t.co/jtneaNBD0Y  https://t.co/aXdxahQPuf 
1486519238139461635 2022-01-27 09:59:39 +0800 <asiaonecom> Wave of K-pop stars test positive for Covid-19 amid surge in South Korea  https://t.co/iZRakHcQIE #superjunior #iKon #hyolyn superjunior,iKon,hyolyn
1486515569255862276 2022-01-27 09:45:04 +0800 <ChannelNewsAsia> England lifts COVID-19 restrictions as Omicron threat recedes  https://t.co/rQLAudvZfl  https://t.co/6hPYJQb8hp 
1486502748484870145 2022-01-27 08:54:07 +0800 <ChannelNewsAsia> NZ home international cricket schedule shuffled over COVID-19 concerns  https://t.co/Itl9pw77Pb  https://t.co/MZPL4ds0u6 
1486485503503335428 2022-01-27 07:45:36 +0800 <ChannelNewsAsia> Moderna starts trial testing Omicron-specific COVID-19 booster shot  https://t.co/jpSiK3f4BY  https://t.co/iw3P0X461Y 
1486440080231202817 2022-01-27 04:45:06 +0800 <ChannelNewsAsia> Pfizer, Moderna shots safe during in vitro fertilization; healthy gut bacteria may help prevent long COVID  https://t.co/A1KR6aYbEq  https://t.co/ECYXcGQckt 
1486434800806215681 2022-01-27 04:24:07 +0800 <ChannelNewsAsia> DFB bans German coach over fake COVID-19 vaccine certificate  https://t.co/bhvDSbFZYg  https://t.co/nYKDZeKOWf 
1486431262046711811 2022-01-27 04:10:04 +0800 <ChannelNewsAsia> US has sent 400 million COVID-19 vaccine doses to 112 nations: White House  https://t.co/tNDHpPoqGs  https://t.co/mIeJCTZMEX 
1486429178455072768 2022-01-27 04:01:47 +0800 <DailyFXTeam> Fed's Powell:  - Other risks include lockdowns, supply chain issues, geopolitical tensions  - Covid is not over, it could continue to harm growth 
1486413393875529728 2022-01-27 02:59:03 +0800 <ChannelNewsAsia> COVID-19 cases at highest ever in Americas: Regional health agency  https://t.co/9NSt3ppJLN  https://t.co/XDUbqcPbvV 
1486395524991180802 2022-01-27 01:48:03 +0800 <ChannelNewsAsia> Wanted: Volunteers to catch COVID-19 in the name of science  https://t.co/VllRxhPuGK  https://t.co/6MNFGkxudl 
1486358908889272322 2022-01-26 23:22:33 +0800 <ChannelNewsAsia> Wanted: Volunteers to catch COVID in the name of science  https://t.co/pmuCwYNuZm  https://t.co/rvJu8EEZkI 
1486349983171244033 2022-01-26 22:47:05 +0800 <ChannelNewsAsia> Premier League says minimum four COVID-19 cases needed for fixture postponement  https://t.co/zLhvj1eirT  https://t.co/M6HhI7tLbe 
1486346869928181760 2022-01-26 22:34:43 +0800 <dwallbank> 🚨 BREAKING --&gt; More that 10 billion Covid vaccine jabs have now been given (but there's a ton of inequality globally in who's got them)  https://t.co/y4DdLj7RLr 
1486345955930632193 2022-01-26 22:31:05 +0800 <TODAYonline> 4,832 new Covid-19 cases reported in Singapore  https://t.co/0xxa8SIch7  https://t.co/MG5k7bCJnr 
1486344694380462080 2022-01-26 22:26:04 +0800 <ChannelNewsAsia> 4,832 new COVID-19 cases reported in Singapore  https://t.co/25Cp63WbZj  https://t.co/tn94O5Am0x 
1486344120880693248 2022-01-26 22:23:48 +0800 <MothershipSG> 4,832 new Covid-19 cases in S'pore on Jan. 26, 2,996 low-risk cases detected via ART  https://t.co/ZQNApowLmF  https://t.co/N3GXMx3wCp 
1486343811395567616 2022-01-26 22:22:34 +0800 <straits_times> 580 people in S'pore in hospital with Covid-19; 44 need oxygen support, 11 in ICU  https://t.co/zLGzZFH3aq 
1486338138716852227 2022-01-26 22:00:01 +0800 <TODAYonline> Beijing's local Covid-19 cases rise before Olympics; more areas find Omicron  https://t.co/Y4iOq7kyPQ  https://t.co/J6jffRThc1 
1486332101486075906 2022-01-26 21:36:02 +0800 <asiaonecom> South Korea's daily new Covid count exceeds 13,000 for first time  https://t.co/zasgRVhEY4  https://t.co/H7It5Zv4gx 
1486307935617576964 2022-01-26 20:00:00 +0800 <TODAYonline> German Covid-19 cases hit record as parliament debates vaccine mandate  https://t.co/DuFr9qsRPs  https://t.co/lb2LemzcKk 
